Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Suriname,SUR,12.32315,10.61894,9.43366,13.82372,13.82998
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Guyana,GUY,..,..,..,..,..
"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,Brazil,BRA,..,..,..,..,..
"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,Peru,PER,..,..,..,..,..
"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,Panama,PAN,8.78436,10.37971,..,13.53427,..
"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,Paraguay,PRY,..,..,..,..,..
"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,Chile,CHL,4.18039,3.99965,3.3311,2.56709,..
"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,Argentina,ARG,..,..,..,..,..
"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,Uruguay,URY,3.00512,..,..,..,..
"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,"Venezuela, RB",VEN,5.32471,5.90841,8.04832,9.60201,..
"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,Bolivia,BOL,11.82524,11.39499,10.22788,8.63613,..
"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,Colombia,COL,..,3.39001,4.09662,2.24788,1.75374
"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,Suriname,SUR,9.63059,8.65221,7.35348,11.90476,12.14386
"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,Guyana,GUY,..,..,..,..,..
"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,Brazil,BRA,..,..,..,..,..
"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,Peru,PER,..,..,..,..,..
"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,Panama,PAN,8.58673,10.04821,..,12.91562,..
"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,Paraguay,PRY,..,..,..,..,..
"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,Chile,CHL,3.62927,3.42285,2.80456,1.98306,..
"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,Argentina,ARG,..,..,..,..,..
"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,Uruguay,URY,2.94048,..,..,..,..
"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,"Venezuela, RB",VEN,6.0188,6.17422,8.23467,9.61844,..
"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,Bolivia,BOL,11.06181,10.69377,9.81181,8.24082,..
"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,Colombia,COL,..,3.83761,5.03337,3.04263,2.70883
"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,Suriname,SUR,14.82642,12.44757,11.36767,15.60828,15.3987
"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,Guyana,GUY,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Brazil,BRA,..,..,..,54096,..
"Children out of school, primary",SE.PRM.UNER,Peru,PER,..,..,10993,33838,47585
"Children out of school, primary",SE.PRM.UNER,Panama,PAN,37370,44375,..,58658,..
"Children out of school, primary",SE.PRM.UNER,Paraguay,PRY,..,..,..,..,..
"Children out of school, primary",SE.PRM.UNER,Chile,CHL,56759,54386,45312,33899,..
"Children out of school, primary",SE.PRM.UNER,Argentina,ARG,4205,2420,19510,18743,..
"Children out of school, primary",SE.PRM.UNER,Uruguay,URY,8590,41,0,..,..
"Children out of school, primary",SE.PRM.UNER,"Venezuela, RB",VEN,195773,208182,278368,324992,..
"Children out of school, primary",SE.PRM.UNER,Bolivia,BOL,160472,154801,140451,118356,..
"Children out of school, primary",SE.PRM.UNER,Colombia,COL,..,140666,175096,100446,84250
"Children out of school, primary",SE.PRM.UNER,Suriname,SUR,7665,6595,5850,8579,8601
"Children out of school, primary",SE.PRM.UNER,Guyana,GUY,..,..,..,..,..
"Children out of school, primary, female",SE.PRM.UNER.FE,Brazil,BRA,..,..,..,..,..
"Children out of school, primary, female",SE.PRM.UNER.FE,Peru,PER,..,..,..,..,..
"Children out of school, primary, female",SE.PRM.UNER.FE,Panama,PAN,18504,22074,..,29381,..
"Children out of school, primary, female",SE.PRM.UNER.FE,Paraguay,PRY,..,..,..,..,..
"Children out of school, primary, female",SE.PRM.UNER.FE,Chile,CHL,29876,28819,24200,18830,..
"Children out of school, primary, female",SE.PRM.UNER.FE,Argentina,ARG,..,..,..,..,..
"Children out of school, primary, female",SE.PRM.UNER.FE,Uruguay,URY,4246,..,..,..,..
"Children out of school, primary, female",SE.PRM.UNER.FE,"Venezuela, RB",VEN,89642,99384,134415,158656,..
"Children out of school, primary, female",SE.PRM.UNER.FE,Bolivia,BOL,81220,78221,70191,59300,..
"Children out of school, primary, female",SE.PRM.UNER.FE,Colombia,COL,..,64430,76662,41597,32218
"Children out of school, primary, female",SE.PRM.UNER.FE,Suriname,SUR,2886,2589,2197,3560,3640
"Children out of school, primary, female",SE.PRM.UNER.FE,Guyana,GUY,..,..,..,..,..
"Children out of school, primary, male",SE.PRM.UNER.MA,Brazil,BRA,..,..,..,..,..
"Children out of school, primary, male",SE.PRM.UNER.MA,Peru,PER,..,..,..,..,..
"Children out of school, primary, male",SE.PRM.UNER.MA,Panama,PAN,18866,22301,..,29277,..
"Children out of school, primary, male",SE.PRM.UNER.MA,Paraguay,PRY,..,..,..,..,..
"Children out of school, primary, male",SE.PRM.UNER.MA,Chile,CHL,26883,25567,21112,15069,..
"Children out of school, primary, male",SE.PRM.UNER.MA,Argentina,ARG,..,..,..,..,..
"Children out of school, primary, male",SE.PRM.UNER.MA,Uruguay,URY,4344,..,..,..,..
"Children out of school, primary, male",SE.PRM.UNER.MA,"Venezuela, RB",VEN,106131,108798,143953,166336,..
"Children out of school, primary, male",SE.PRM.UNER.MA,Bolivia,BOL,79252,76580,70260,59056,..
"Children out of school, primary, male",SE.PRM.UNER.MA,Colombia,COL,..,76236,98434,58849,52032
"Children out of school, primary, male",SE.PRM.UNER.MA,Suriname,SUR,4779,4006,3653,5019,4961
"Children out of school, primary, male",SE.PRM.UNER.MA,Guyana,GUY,..,..,..,..,..
"Compulsory education, duration (years)",SE.COM.DURS,Brazil,BRA,14,14,14,14,14
"Compulsory education, duration (years)",SE.COM.DURS,Peru,PER,14,14,14,14,14
"Compulsory education, duration (years)",SE.COM.DURS,Panama,PAN,11,11,11,11,11
"Compulsory education, duration (years)",SE.COM.DURS,Paraguay,PRY,13,13,13,13,13
"Compulsory education, duration (years)",SE.COM.DURS,Chile,CHL,12,12,12,12,12
"Compulsory education, duration (years)",SE.COM.DURS,Argentina,ARG,13,14,14,14,14
"Compulsory education, duration (years)",SE.COM.DURS,Uruguay,URY,14,14,14,14,14
"Compulsory education, duration (years)",SE.COM.DURS,"Venezuela, RB",VEN,14,14,14,17,17
"Compulsory education, duration (years)",SE.COM.DURS,Bolivia,BOL,14,14,14,14,14
"Compulsory education, duration (years)",SE.COM.DURS,Colombia,COL,10,12,12,12,12
"Compulsory education, duration (years)",SE.COM.DURS,Suriname,SUR,6,6,6,6,6
"Compulsory education, duration (years)",SE.COM.DURS,Guyana,GUY,6,6,6,6,6
"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,Brazil,BRA,93.99881,96.09528,96.96179,..,..
"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,Peru,PER,81.70197,80.95512,84.24724,84.25609,84.3325
"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,Panama,PAN,..,..,..,..,..
"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,Paraguay,PRY,..,..,93.42439,..,..
"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,Chile,CHL,..,..,..,..,..
"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,Argentina,ARG,95.18103,88.72745,88.68206,88.36084,..
"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,Uruguay,URY,..,95.60351,95.51177,96.96183,..
"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,"Venezuela, RB",VEN,..,98.63426,99.22782,95.39456,..
"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,Bolivia,BOL,87.68736,..,..,..,..
"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,Colombia,COL,94.10522,93.69441,95.9206,95.01003,95.41019
"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,Suriname,SUR,..,..,..,..,..
"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,Guyana,GUY,..,..,..,..,..
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,Brazil,BRA,93.84196,96.77854,97.59823,..,..
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,Peru,PER,77.87904,74.79396,79.16667,82.48561,85.07137
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,Panama,PAN,..,..,..,..,..
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,Paraguay,PRY,..,..,93.48522,..,..
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,Chile,CHL,..,..,..,..,..
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,Argentina,ARG,88.79573,86.41627,86.32913,86.17238,..
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,Uruguay,URY,..,97.79776,97.53184,98.27258,..
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,"Venezuela, RB",VEN,..,98.63426,99.2175,95.71425,..
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,Bolivia,BOL,78.30782,..,..,..,..
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,Colombia,COL,94.10522,93.69441,95.9206,95.00553,95.55423
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,Suriname,SUR,..,..,..,..,..
"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,Guyana,GUY,..,..,..,..,..
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,Brazil,BRA,92.03531,95.6394,95.09069,..,..
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,Peru,PER,80.60966,85.34221,86.51211,82.35708,81.29293
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,Panama,PAN,..,..,..,..,..
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,Paraguay,PRY,..,..,95.12125,..,..
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,Chile,CHL,..,..,..,..,..
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,Argentina,ARG,97.25044,95.50084,95.70141,95.44546,..
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,Uruguay,URY,..,92.82501,93.26782,94.14314,..
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,"Venezuela, RB",VEN,..,..,..,..,..
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,Bolivia,BOL,82.1986,..,..,..,..
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,Colombia,COL,47.05832,45.59368,50.72123,49.29814,57.32501
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,Suriname,SUR,..,..,..,..,..
"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,Guyana,GUY,..,..,..,..,..
"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,Brazil,BRA,93.4343,96.05126,96.63199,..,..
"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,Peru,PER,79.52029,77.82533,81.77664,81.92341,83.17677
"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,Panama,PAN,..,..,..,..,..
"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,Paraguay,PRY,..,..,93.8244,..,..
"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,Chile,CHL,..,..,..,..,..
"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,Argentina,ARG,93.02701,89.22708,89.19338,89.09376,..
"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,Uruguay,URY,..,95.96947,95.89368,96.81515,..
"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,"Venezuela, RB",VEN,..,..,..,..,..
"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,Bolivia,BOL,83.21164,..,..,..,..
"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,Colombia,COL,74.05143,74.78051,77.50062,76.15224,87.36008
"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,Suriname,SUR,..,..,..,..,..
"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,Guyana,GUY,..,..,..,..,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,Brazil,BRA,..,..,16.91928,17.54056,18.29206
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,Peru,PER,..,..,..,..,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,Panama,PAN,..,..,..,..,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,Paraguay,PRY,13.64804,15.27854,14.8254,..,15.75087
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,Chile,CHL,..,12.3223,..,14.13967,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,Argentina,ARG,..,..,..,..,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,Uruguay,URY,8.00046,12.75233,13.09841,13.81074,13.87987
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,"Venezuela, RB",VEN,..,26.00358,29.45482,..,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,Bolivia,BOL,..,17.88893,..,..,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,Colombia,COL,10.72745,10.56403,11.29399,..,12.33599
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,Suriname,SUR,..,..,..,..,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,Guyana,GUY,..,..,..,..,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,Brazil,BRA,..,..,13.5613,13.68589,14.54734
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,Peru,PER,..,..,..,..,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,Panama,PAN,..,..,..,..,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,Paraguay,PRY,9.64675,10.16619,9.79239,..,10.21122
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,Chile,CHL,..,14.04216,..,15.24377,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,Argentina,ARG,..,..,..,..,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,Uruguay,URY,6.73386,7.94325,7.48962,8.541,8.76036
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,"Venezuela, RB",VEN,..,16.91846,20.67715,..,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,Bolivia,BOL,..,21.47946,..,..,..
"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,Colombia,COL,10.27616,10.02319,10.47568,..,11.1265
